0 1
0.09722222222222222222222222222 0.7407407407407407407407407407
0.09722222222222222222222222222 0.7407407407407407407407407407
0.1041666666666666666666666667 0.7222222222222222222222222222
0.1041666666666666666666666667 0.7222222222222222222222222222
0.1111111111111111111111111111 0.7037037037037037037037037037
0.1180555555555555555555555556 0.6851851851851851851851851852
0.1319444444444444444444444444 0.6481481481481481481481481481
0.1458333333333333333333333333 0.6111111111111111111111111111
0.1527777777777777777777777778 0.5925925925925925925925925926
0.375 0
